tramo,id_monumento,clave_de_excavacion,num_bolsa,codigo_exc,correccion_cod,ubicacion,intervencion,materia_prima,color_fuente,tecnologia,industria,tipo_tecnologico,atributo_1,atributo_2,atributo_3,porcentaje_corteza,seccion_pieza,dimension_rango,cantidad,porcentaje_pieza,largo,ancho,grosor,observaciones_adicionales,dibujo,foto_1,foto_2,analizador,fecha_analisis,registro_surp
"2",T2_16040,T2_16040_236_0000877,"39",LITI,OLIT,Segmento,IA 60,Caliza,Gris claro,Herramientas,Percutor,Percutor reutilizado,Huellas de percusión,Pulimentos,A partir de mano de metate,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,12.08,6.91,5.6,"Percutor reutilizado sobre mano de metate de caliza. Completa, muestra varios negativos de lasqueo que fueorn producidos a partir de la percusión sobre otros objetos duros. El soporte sobre el que se manufacturó este artefacto es una mano de metate (se observan huellas de dos caras con pulimentos parcialmente eliminadas por los negativos de percusión). Ambos extremos fueron utilizados para la percusión.",Pendiente,T2_16040_236_0000877_F1,T2_16040_236_0000877_F2,Vïctor Oseguera,2022/12/13,Pendiente
"2",T2_16041,T2_16041_248_0000113,"17",OLIT,SIN CAMBIO,Segmento,IA 60,Sílex,Café grisáceo,Tallada,Navajas,Navaja de corrección,Talón liso,Cornisa de talón eliminada hacia el dorso,Negativos dorsales correspondientes,Sin_corteza,Completa,4.5 cm,"1",> 70%,4.56,2.05,0.85,"Navaja de corrección sobre sílex. Completa, talón liso (con cornisa eliminada hacia el dorso), negativos dorsales correspondientes y filos aterales utilizados. Sección transversal triangular. Presenta un negativo no completado, esta navaja corrige este error de talla.",Pendiente,T2_16041_248_0000113_F1,T2_16041_248_0000113_F2,Vïctor Oseguera,2022/12/13,Pendiente
"2",T2_07043,T2_07043_234_0002220_LL1,450_1,LITI,OLIT,Sitio,Cansacbé,Sílex,Amarillo cafetoso,Tallada,Unifaciales y bifaciales,Raedera sobre lasca de adelgazamiento y descortezamiento parcial,Negativos dorsales correspondientes,Talón liso,Retoque unifacial,30 a 40%,Completa,4 cm,"1",> 70%,3.64,3.86,0.77,"Raedera sobre lasca de adelgazamiento bifacial y descortezamiento parcial de sílex. Completa, talón liso, negativos previos de sentido correspondiente en la zona proximal izquierda del dorso y corteza en la zona distal derecha. Retoque marginal, semicircular y discontinuo, acompañado con desgaste sobre el filo izquierdo a distal. ",Pendiente,T2_07043_234_0002220_LL1_F1,T2_07043_234_0002220_LL1_F2,Vïctor Oseguera,2022/12/15,Pendiente
"2",T2_07043,T2_07043_234_0002229_LL1,454_1,LITI,SIN CAMBIO,Sitio,Cansacbé,Sílex,Ámbar,Tallada,Percusión casual,Núcleo casual sobre bifacial,Retoque bifacial,Desgaste,"-",Sin_corteza,Completa,3.5 cm,"1",> 70%,1.76,3.1,2.53,"Núcleo casual sobre bifacial de sílex. Completo, muestra talla bifacial y filos antiguos con desgaste (además de una sección transversal de forma romboidal). Presenta 3 negativos casuales que toman entre sí el área de negativo como plataforma para extraer el siguiente; dos se encuentran adyacentes y otro en uno de los extremos, de lo que sería las zonas distal y proximal del antiguo soporte bifacial.",Pendiente,T2_07043_234_0002229_LL1_F1,T2_07043_234_0002229_LL1_F2,Vïctor Oseguera,2022/12/15,Pendiente
"2",T2_07043,T2_07043_234_0002293,"483",LITI,OLIT,Sitio,Cansacbé,Sílex,Café amarillento,Tallada,Percusión casual,Núcleo casual unidireccional,Plataforma lisa(unifacetada),Unidireccional,"-",Sin_corteza,Completa,> 5.5 cm,"1",> 70%,4.72,5.8,4.32,"Núcleo casual de lascas unidireccional sobre sílex. Completo, plataforma lisa con al menos 5 negativos unidireccionales de lasca. Su volúmen está conmpuesto totalmente por caras y aristas, tiene una región microcristalina.",Pendiente,T2_07043_234_0002293_F1,T2_07043_234_0002293_F2,Vïctor Oseguera,2022/12/15,Pendiente
"2",T2_07043,T2_07043_234_0002327,"491",LITI,OLIT,Sitio,Cansacbé,Sílex,Café rojizo,Tallada,Percusión casual,Raspador raedera (bifuncional) sobre lasca de descortezamiento parcial,Talón angosto/restringido,Negativos dorsales centrípetos,Desgaste,30 a 40%,Completa,> 5.5 cm,"1",> 70%,7.13,4.93,3.61,"Raspador/raedera sobre lasca casual de descortezamiento parcial de sílex. Completa, talón restringido, acompañado de dos bulbos (uno no desprendido). Presneta negativos dorsales centrípetos que rodean una zona con corteza en la  paret más alta de la pieza. Los retoques para raspador sobre el filo izquierdo son bimarginales, semicirculares y discontínuos (con desgaste). Los retoques para raedera se encuentran sobre el filo derecho (el más agudo), son bimarginales, discontínuos y semicirculares (acompañados de desgaste).",Pendiente,T2_07043_234_0002327_F1,T2_07043_234_0002327_F2,Vïctor Oseguera,2022/12/15,Pendiente
"2",T2_07043,T2_07043_234_0002328,"492",LITI,OLIT,Sitio,Cansacbé,Sílex,Beige,Herramientas,Percutor,Percutor natural,Huellas de percusión,"-","-",> 90%,Completa,> 5.5 cm,"1",> 70%,6.2,4.73,3.37,"Percutor natural sobre canto de caliza. Completo, presenta solo un área activa, si se observa en planta las huellas se encuentran en la zona distal derecha (esto plicaría posiblemente un tallador zurdo). Se utilizó el eje más corto para sujetar (el ancho) y el más largo para percutir (longitud máxima).",Pendiente,T2_07043_234_0002328_F1,T2_07043_234_0002328_F2,Vïctor Oseguera,2022/12/15,Pendiente
"2",T2_07043,T2_07043_234_0002830,"660",LITI,OLIT,Sitio,Cansacbé,Sílex,Café amarillento,Tallada,Percusión casual,Núcleo casual sobre bifacial,Negativos dorsales centrípetos,Desgaste,"-",Sin_corteza,Completa,> 5.5 cm,"1",> 70%,5.57,4.49,2.55,"Núcleo casual sobre bifacial de sílex. Completo, se observan huellas del filo desgastado del antiguo bifacial soporte. También se observan extracciones nuevas de lascas en diferentes direcciones, aprovechando los filos anteriores. No se observa intencionalidad de renovación de filos del antiguo bifacial, pero sí la de obtener lascas a partir de un volúmen adecuado para ello.",Pendiente,T2_07043_234_0002830_F1,T2_07043_234_0002830_F2,Vïctor Oseguera,2022/12/15,Pendiente
"2",T2_07043,T2_07043_234_0002047_LL1,381_1,LITI,OLIT,Sitio,Cansacbé,Sílex,Rosa pálido,Tallada,Percusión casual,Raspador raedera (bifuncional) sobre lasca de descortezamiento parcial,Talón liso,Retoque bimarginal,Desgaste,70 a 80%,Completa,5.5 cm,"1",> 70%,5.15,4.94,2.86,"Raspador/raedera (bifuncional) sobre lasca casual de descortezamiento parcial, manufacturado sobre sílex. Completo, talón liso. Retoques en ambas caras y diferentes zonas de la pieza. El borde lateral izquierdo presenta retoque contínuo y semiprofundo sobre el dorso, posiblemente utilizado para raer o cortar. El bborde derecho cuenta con retoque semiprofundo sobre la cara ventral, pero la corteza dorsal probablemente impidió su utilización. El filo distal  muestra retoques cortos, semicirculares sobre el dorso y forman un filo de aproximadamente 90º con escalonamientos (probablemente sirvió para raspar).",Pendiente,T2_07043_234_0002047_LL1_F1,T2_07043_234_0002047_LL1_F2,Vïctor Oseguera,2022/12/16,Pendiente
"2",T2_07043,T2_07043_234_0002047_LL2,381_2,LITI,OLIT,Sitio,Cansacbé,Sílex,Café traslúcido (similar a Miguel Colorado),Tallada,Percusión casual,Raedera sobre lasca casual de descortezamiento parcial,Talón con corteza,Negativos dorsales de sentido opuesto,Retoque marginal,40 a 50%,Completa,> 5.5 cm,"1",> 70%,5.38,7,3.41,"Raedera sobre lasca casual de descortezamiento parcial de sílex. Completa, talón con corteza y negativos dorsales de dirección opuesta a la que se analiza. Los retoques se ubican sobre los negativos dorsales en la zona distal de la lasca (son semicirculares y contínuos).",Pendiente,T2_07043_234_0002047_LL2_F1,T2_07043_234_0002047_LL2_F2,Vïctor Oseguera,2022/12/16,Pendiente
"2",T2_07043,T2_07043_234_0002047_LL3,381_3,LITI,OLIT,Sitio,Cansacbé,Sílex,Amarillo rosado,Tallada,Percusión casual,Raedera sobre lasca casual de descortezamiento parcial,Talón multifacetado,Negativos dorsales correspondientes,Retoque marginal,30 a 40%,Completa,> 5.5 cm,"1",> 70%,8.13,7.5,2.68,"Raedera sobre lasca casual de descortezamiento parcial sobre sílex. Completa, talón multifacetado. Negativos dorsales de dirección correspondiente, se encuentran divididos por una franja de conrteza que los separa. Los retoques que presenta la pieza son marginales, semicirculares y contínuos sobre el filo izquierdo-distal de la cara dorsal.",Pendiente,T2_07043_234_0002047_LL3_F1,T2_07043_234_0002047_LL3_F2,Vïctor Oseguera,2022/12/16,Pendiente
"2",T2_07043,T2_07043_234_0002368,"506",LITI,OLIT,Sitio,Cansacbé,Sílex,Blanco,Tallada,Percusión casual,Núcleo casual multidireccional,Extracción,"-","-",Sin_corteza,Completa,4.5 cm,"1",> 70%,4.49,4.24,4.02,"Núcleo casual multidireccional de lascas sobre sílex. Completo, al menos cuenta con 4 direcciónes distintas de extracción de lascas sobre su superficie; de ellas, solo una toma una faceta plana para sus extracciones, las otras 3 toman los negativos de otras superficies de extracción como plataformas. ",Pendiente,T2_07043_234_0002368_F1,T2_07043_234_0002368_F2,Vïctor Oseguera,2022/12/16,Pendiente
"2",T2_07043,T2_07043_234_0001760_LL1,254_1,LITI,SIN CAMBIO,Sitio,Cansacbé,Sílex,Café,Tallada,Percusión casual,Raedera sobre lasca casual de descortezamiento parcial,Talón liso,Retoque unifacial dorsal,Desgaste,40 a 50%,Completa,> 5.5 cm,"1",> 70%,11.09,7.2,4.06,"Raedera sobre lasca casual de descortezamiento parcual sobre sílex. Completa, talón liso y negtaivos dorsales correspondiente (uno sobre el lado izquierdo) y de sentido opuesto (dos sobre la zona derecha y distal). Presenta el retoque marginal, smeicircular y dorsal en la zona del filo lateral derecho. Su peso y volumen pudieron ser adecuados para actividades que implicaran la aplicación de grandes magnitudes de fuerza.",Pendiente,T2_07043_234_0001760_LL1_F1,T2_07043_234_0001760_LL1_F2,Vïctor Oseguera,2022/12/21,Pendiente
"2",T2_07043,T2_07043_234_0001875,"286",LITI,OLIT,Sitio,Cansacbé,Sílex,Beige gris,Tallada,Percusión casual,Raedera sobre lasca casual de descortezamiento parcial,Talón con corteza,Negativos dorsales de sentido opuesto,Desgaste,30 a 40%,Completa,> 5.5 cm,"1",> 70%,6.55,3.8,1.74,"Raedera sobre lasca casual de descortezamiento parcial en sílex. Completa, talón con corteza, negativos dorsales previos de dirección opuesta a la de la lasca que se analiza. Presenta un ligerísimo retoque marginal sobre el vientre del filo derecho, mismo que está acompañado por el desgaste. El filo distal izquierdo cuenta con un retoque semi produndo que compone una concavidad que ayuda a colocar el dedo para ejercer mayor presión sobre la pieza al momento de utilizarla (acondicionamiento manual).",Pendiente,T2_07043_234_0001875_F1,T2_07043_234_0001875_F2,Vïctor Oseguera,2022/12/22,Pendiente
"2",T2_07041,T2_07041_222_0003898_LL1,476_1,LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Sílex,Blanco grisáceo,Tallada,Percusión casual,Buril raedera (bifuncional) sobre lasca de descortezamiento parcial,Negativos dorsales correspondientes,Retoque unifacial,Desgaste,30 a 40%,Completa,4.5 cm,"1",> 70%,3.93,3.76,1.84,"Buril/raedera (bifuncional) sobre lasca casual de descortezamiento parcial en sílex (la materia prima muestra pátina blanquecina, pero el color original es rojizo). Completa, el soporte presenta negativos dorsales correspondientes a la extracción de la lasca sobre la que se realizó el artefacto; así como corteza parcial en la zona más distal del soporte. Cabe resaltar que los brdes activos o funcionales se realizaron sobre la zona proximal y lateral derecha del artefacto (cuya orientación actual se realiza por criterios funcionales). Entonces, el borde activo de desbaste (buril) se encuentra en la zona dista y la raedera sobre el filo izquierdo (orientada funcionalmente); el buril fue hecho por medio de retoques dorsales (tomando como plataforma el bientre del soporte) para producir una zona aguzada con un ángulo casi recto entre las caras de la pieza que después sería retcada para reavivar su filo; por otro lado, la zona para raer se realizó con pequeños retoques semicirculares y contínuos sobre el filo en la cara dorsal.",Pendiente,T2_07041_222_0003898_LL1_F1,T2_07041_222_0003898_LL1_F2,Vïctor Oseguera,2023/01/04,Pendiente
"2",T2_07041,T2_07041_222_0003922_LL1,490_1,LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Sílex,Blanco traslúcido,Tallada,Percusión casual,Perforador sobre lasca,Desgaste,Retoque marginal,Retoque por presión,Sin_corteza,Completa,2 cm,"1",> 70%,2.1,1.31,0.33,"Perforador sobre lasca casual, manufacturado sobre sílex. Completo, talladosobre el extremo proximal de la lasca, la zona distal es la zona utilizada para sostenerlo. Presenta retoque marginal por presión en al menos 4 zonas; 2 bordes útiles laterales (izquierdo y derecho) con retoque marginal dorsal, que conforman una punta perforante de sección transversal de forma trapezoidal y dos bordes con retoque marginal ventral en una zona no útil para perforar (que parece más bien conformar un volúmen del artefacto apto para el trabajo). Presenta desgaste en la punta perforante y en los laterales que lo conforman; la otra zona de retoque que conforma el volúmen no parece presentar desgaste por uso.",Pendiente,T2_07041_222_0003922_LL1_F1,T2_07041_222_0003922_LL1_F2,Vïctor Oseguera,2023/01/04,Pendiente
"2",T2_07041,T2_07041_222_0004189_LL1,618_1,LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Sílex,Amarillo cafetoso,Tallada,Percusión casual,Perforador sobre lasca,Negativos dorsales de dirección no identificable,Retoque unifacial,Desgaste,Sin_corteza,Completa,3 cm,"1",> 70%,2.72,1.79,0.65,"Perforador sobre lasca casual de sílex. Completo, negativos dorsales de dirección no identificable. Retoques unifaciales sobre la cara ventral y filo izquierdo, conforman una punta perforante en conjunto con un negativo de fractura de la lasca original. Presenta desgaste en el área activa.",Pendiente,T2_07041_222_0004189_LL1_F1,T2_07041_222_0004189_LL1_F2,Victor Oseguera,2023/01/20,Pendiente
"2",T2_07041,T2_07041_222_0004134_LL1,590_1,LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Sílex,Amarillo cafetoso,Tallada,Percusión casual,Raedera sobre lasca,Talón liso,Retoque unifacial,Desgaste,Sin_corteza,Completa,4.5 cm,"1",> 70%,4.05,3.09,1.24,"Raspador sobre lasca casual de sílex. Completos, talón liso y negativos dorsales correspondientes. Preseta retoque unifacial en el extremo distal, es semicircular con presencia de desgaste.",No Aplica,No Aplica,No Aplica,Victor Oseguera,2023/01/21,No
"2",T2_07041,T2_07041_222_0004435,"738",LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Sílex,Gris rosado,Tallada,Percusión casual,Raspador sobre núcleo casual de lascas,Retoque marginal,Desgaste,Negativos dorsales centrípetos,30 a 40%,Completa,> 5.5 cm,"1",> 70%,7.94,4.78,3.61,"Raspador sobre núcleo casual de lascas en sílex. Completo, presenta negativos dorsales más o menos centrípetos que rodean corteza en la cara ventral del raspador. Uno de los negativos formó una curvatura adecuada para ser utilizada como plataforma de lasqueo (ubicación de los retoques) y cuya relación angular producto de ese retoque sería un borde útil para raspar; este borde está acompañado de desgaste y retoques semicirculares, marginales y contínuos, cuya forma en planta es un borde útil semicircular.",Pendiente,T2_07041_222_0004435_F1,T2_07041_222_0004435_F2,Victor Oseguera,2023/01/25,Pendiente
"2",T2_07050,T2_07050_256_0000375_LL1,102_1,LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Sílex,Gris,Tallada,Percusión casual,Núcleo casual unidireccional sobre hacha pulida,Unidireccional,Pulimentos,Plataforma lisa(unifacetada),Sin_corteza,Completa,> 5.5 cm,"1",> 70%,4.37,8.38,3.53,"Núcleo casual unidireccional sobre hacha pulida en sílex. Completo, Plataforma lisa y negativos dorsales unidireccionales que eliminan los pulimentos de las caras del hacha. ",Pendiente,T2_07050_256_0000375_LL1_F1,T2_07050_256_0000375_LL1_F2,Victor Oseguera,2023/01/28,Pendiente
"2",T2_07050,T2_07050_256_0000404_LL1,121_1,LITI,SIN CAMBIO,Segmento,Variante Petenes (Cansacbé),Sílex,Café grisáceo,Herramientas,Percutor,Percutor natural,Huellas de percusión,Negativos dorsales discordantes,"-",30 a 40%,Completa,> 5.5 cm,"1",> 70%,8.7,7.8,7.15,"Percutor natural sobre sílex. Completo, negativos discordantes. Franja irregular con huellas de percusión.",Pendiente,T2_07050_256_0000404_LL1_F1,T2_07050_256_0000404_LL1_F2,Victor Oseguera,2023/01/28,Pendiente
"2",T2_07050,T2_07050_256_0000339_LL1,84_1,LITI,SIN CAMBIO,Segmento,Variante Petenes (Cansacbé),Sílex,Amarillo cafetoso,Tallada,Percusión casual,Núcleo casual,Bidireccional,Extracción,Volumen bipiramidal,20 a 30%,Completa,3.5 cm,"1",> 70%,3.28,4.13,3.76,"Núcleo casual de sílex. Volúmen bipiramidal, 2 direcciones de extracción (bipiramidal). Cuenta con una zona de corteza.",Pendiente,T2_07050_256_0000339_LL1_F1,T2_07050_256_0000339_LL1_F2,Victor Oseguera,2023/01/30,Pendiente
"2",T2_07050,T2_07050_256_0001257,"357",LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Sílex,Café pálido,Tallada,Unifaciales y bifaciales,Raedera sobre lasca de adelgazamiento,Talón multifacetado,Negativos dorsales centrípetos,Desgaste,Sin_corteza,Completa,5.5 cm,"1",> 70%,4.69,6.04,1.4,"Raedera sobre lasca de adelgazamiento bifacial sobre sílex. Completa, talón multifacetado con cornisa eliminada hacia el dorso y negativos dorsales centrípetos. Presenta retoque dorsal en el filo proximal-derecho y ventral en el filo transversal-distal.",Pendiente,T2_07050_256_0001257_F1,T2_07050_256_0001257_F2,Victor Oseguera,2023/01/31,Pendiente
"2",T2_07050,T2_07050_256_0001421,"391",LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Sílex,Blanco,Tallada,Unifaciales y bifaciales,Perforador sobre lasca de adelgazamiento bifacial,Talón bifacetado,Negativos dorsales discordantes,Retoque marginal,Sin_corteza,Completa,4.5 cm,"1",> 70%,5.15,3.42,1.21,"Perforador sobre lasca de adelgazamiento bifacial en sílex. Completa, talón bifacetado, negativos dorsales discordantes y retoques bimarginales en el extremo distal (punta perforante).",T2_07050_256_0001421_0,T2_07050_256_0001421_F1,T2_07050_256_0001421_F2,Victor Oseguera,2023/01/31,Pendiente
"2",T2_07051,T2_07051_207_0000371_LL1,71_1,LITI,SIN CAMBIO,Segmento,Variante Petenes (Cansacbé),Sílex,Gris,Tallada,Unifaciales y bifaciales,Raedera discoidal,Negativos dorsales centrípetos,Retoque bifacial,Desgaste,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,6.99,7.87,3.5,"Raedera discoidal sobre sílex. Planta semicircular, negativos dorsales centrípetos con algunas zonas retocadas bifacialmente. Presenta desgaste en los filos retocados. Volumen del artefacto es más o menos bipiramidal.",Pendiente,T2_07051_207_0000372_F1,T2_07051_207_0000372_F2,Victor Oseguera,2023/01/31,Pendiente
"2",T2_07051,T2_07051_207_0000728,"143",LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Sílex,Rojo,Tallada,Unifaciales y bifaciales,Cincel,Negativos dorsales centrípetos,Huellas de percusión,Desgaste,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,7.23,5.48,3.82,"Cincel bifacial sobre sílex. Completo, presenta negativos dorsales centrípetos (de reducción) y retoques en algunas zonas de los bordes. Cuenta con desgaste por uso en el extremo distal y huellas de haber sido percutido en el extremo proximal.",Pendiente,T2_07051_207_0000728_F1,T2_07051_207_0000728_F2,Victor Oseguera,2023/02/01,Pendiente
"2",T2_07052,T2_07052_224_0004932,"710",LITI,SIN CAMBIO,Segmento,Variante Petenes (Cansacbé),Sílex,Café traslúcido (similar a Miguel Colorado),Tallada,Percusión casual,Núcleo casual,Plataforma lisa(unifacetada),"-","-",60 a 70%,Completa,> 5.5 cm,"1",> 70%,9.18,9.11,6.38,"Núcleo casual sobre sílex. Completo, presenta una plataforma lisa con huellas de percusión y otra serie de huellas de percusión en un costado (no se extrajeron lascas de esas aplicaciones de fuerza. Presenta una gran cantidad de corteza y parece ser que el nódulo original era con forma de riñón. La lasca de la misma bolsa ensambla perfectamente con el núcleo, por eso no se separaron.",No Aplica,No Aplica,No Aplica,Victor Oseguera,2023/02/02,No
"2",T2_07052,T2_07052_224_0005270_LL1,811_1,OLIT,SIN CAMBIO,Segmento,Variante Petenes (Cansacbé),Sílex,Rosado,Herramientas,Percutor,Percutor natural,Negativos dorsales de sentido opuesto,Huellas de percusión,"-",40 a 50%,Completa,> 5.5 cm,"1",> 70%,9.7,8.37,6.77,"Percutor natural sobre sílex. Completo, presenta negativos de sentido opuesto que fueron desprendidos por acción de la percusión; estos se encuentran asociados al cinturón de huellas de percusión que rodea casi por completo a la pieza en las zonas de arístas altas. Contiene menos de la mitad de su superficie cubierta de corteza.",Pendiente,T2_07052_224_0005270_LL1_F1,T2_07052_224_0005270_LL1_F2,Victor Oseguera,2023/02/02,Pendiente
"2",T2_07250,T2_07250_204_0003531_LL1,857_1,LITI,OLIT,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Sílex,Rojo,Herramientas,Percutor,Percutor natural,Huellas de percusión,Negativos dorsales de sentido opuesto,"-",60 a 70%,Completa,> 5.5 cm,"1",> 70%,10.62,6.46,4.75,"Percutor natural sobre sílex. Completo, huellas de percusión en las aristas más prominentes. Presenta una morfología tabular con corteza que se observa interrumpida por negativos de dirección de sentido opuesto producidas por la acción de la percusión. La materia prima presenta bandas intercaladas de diversos tonos rojizos.",Pendiente,T2_07250_204_0003531_LL1_F1,T2_07250_204_0003531_LL1_F2,Victor Oseguera,2023/02/08,Pendiente
"2",T2_07250,T2_07250_204_0003536_LL1,862_1,LITI,OLIT,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Sílex,Blanco,Tallada,Percusión casual,Núcleo casual bidireccional,Volumen bipiramidal,Bidireccional,Extracción,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,6.13,7.38,6.93,"Núcleo bidireccional de lascas casuales sobre sílex. Completo, volúmen bipiramidal con dos direcciones de extracción que parten de una línea ""ecuatorial"" de la pieza.",Pendiente,T2_07250_204_0003536_LL1_F1,T2_07250_204_0003536_LL1_F2,Victor Oseguera,2023/02/08,Pendiente
"2",T2_07250,T2_07250_221_0005817,"1095",LITI,OLIT,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Sílex,Gris rosado,Herramientas,Percutor,Percutor natural,Negativos dorsales de sentido opuesto,Huellas de percusión,"-",Sin_corteza,Completa,> 5.5 cm,"1",> 70%,5.63,5.5,3.79,"Percutor natural sobre sílex. Completo, negativos dorsales de sentido opuesto (producto de la percusión), relacionados a zonas con huellas de percusión.",Pendiente,T2_07250_221_0005817_F1,T2_07250_221_0005817_F2,Victor Oseguera,2023/02/08,Pendiente
"2",T2_07250,T2_07250_221_0006337_LL1,1199_1,OLIT,SIN CAMBIO,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Sílex,Ámbar pálido,Tallada,Percusión casual,Raedera sobre lasca,Talón bifacetado,Retoque unifacial dorsal,Desgaste,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,4.52,3.13,1.14,"Raedera sobre lasca casual. Presenta los retoques en el filo lateral izquierdo-distal, está acompañado de desgaste. Los retoques son semicirculares y contínuos.",Pendiente,T2_07250_221_0006337_LL1_F1,T2_07250_221_0006337_LL1_F2,Victor Oseguera,2023/02/09,Pendiente
"2",T2_07250,T2_07250_221_0006351_LL1,1213_1,OLIT,SIN CAMBIO,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Sílex,Beige rosado,Tallada,Unifaciales y bifaciales,Cincel,Negativos dorsales centrípetos,Pulimentos,Desgaste,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,7.28,6.44,4.27,Cincel bifacial. Presenta huellas de reavivamiento.,Pendiente,T2_07250_221_0006351_LL1_F1,T2_07250_221_0006351_LL1_F2,Victor Oseguera,2023/02/09,Pendiente
"2",T2_07250,T2_07250_221_0006351_LL2,1213_2,OLIT,SIN CAMBIO,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Sílex,Café pálido,Herramientas,Percutor,Percutor modificado,Negativos dorsales de dirección no identificable,Huellas de percusión,"-",Sin_corteza,Completa,> 5.5 cm,"1",> 70%,6.31,5.43,4.2,Percutor modificado. Varias zonas activas de percusión.,Pendiente,T2_07250_221_0006351_LL2_F1,T2_07250_221_0006351_LL2_F2,Victor Oseguera,2023/02/09,Pendiente
"2",T2_07253,T2_07253_204_0003511_LL1,837_1,LITI,SIN CAMBIO,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Sílex,Beige,Tallada,Percusión casual,Raedera sobre lasca casual de descortezamiento parcial,Negativos dorsales discordantes,Retoque unifacial dorsal,Desgaste,50 a 60%,Completa,> 5.5 cm,"1",> 70%,6.75,5.1,2.64,Raedera sobre lasca casual de descortezamiento parcial sobre sílex.,Pendiente,T2_07253_204_0003511_LL1_F1,T2_07253_204_0003511_LL1_F2,Victor Oseguera,2023/02/10,Pendiente
"2",T2_07054,T2_07054_234_0003153_LL1,745_1,LITI,SIN CAMBIO,Segmento,Variante Petenes (Cansacbé),Sílex,Rosa pálido,Tallada,Unifaciales y bifaciales,Hacha,Retoque bifacial,Desgaste,"-",60 a 70%,Completa,5.5 cm,"1",> 70%,5.2,4.1,2.58,"Hacha bifacial sobre sílex. Presenta cortza en la zona proximal, su tamaño es pequeño en contraste con otros ejemplos de hacha.",Pendiente,T2_07054_234_0003153_LL1_F1,T2_07054_234_0003153_LL1_F2,Victor Oseguera,2023/02/10,Pendiente
"2",T2_07054,T2_07054_234_0003323_LL1,811_1,OLIT,SIN CAMBIO,Segmento,Variante Petenes (Cansacbé),Sílex,Gris,Tallada,Percusión casual,Núcleo casual unidireccional,Plataforma facetada,"-","-",60 a 70%,Completa,> 5.5 cm,"1",> 70%,5.73,6.15,6.04,"Núcleo casual unidireccional sobre nóculo de sílex. Una plataforma de extracción facetada; una sola dirección de extracción.",Pendiente,T2_07054_234_0003323_LL1_F1,T2_07054_234_0003323_LL1_F2,Victor Oseguera,2023/02/11,Pendiente
"2",T2_07054,T2_07054_234_0003561_LL1,884_1,OLIT,SIN CAMBIO,Segmento,Variante Petenes (Cansacbé),Sílex,Rosa pálido,Tallada,Percusión casual,Raedera sobre lasca casual de descortezamiento parcial,Talón liso,Retoque bimarginal,Desgaste,10 a 20%,Completa,5.5 cm,"1",> 70%,5.29,4.98,2.7,"Raedera sobre lasca casual unidireccional de descortezamiento parcial. Presenta retoques marginales semicirculares contínuos en ambos filos laterales acompañados de desgaste; sobre el filo derecho se encuentra en la cara ventral, sobre el izquierdo en la cara dorsa.",Pendiente,T2_07054_234_0003561_LL1_F1,T2_07054_234_0003561_LL1_F2,Victor Oseguera,2023/02/13,Pendiente
"2",T2_07083,T2_07083_234_0001382_LL1,150_1,OLIT,SIN CAMBIO,Segmento,IA 60,Caliza,Beige,Tallada,Unifaciales y bifaciales,Tajador unifacial sobre nódulo,Negativos dorsales correspondientes,Huellas de percusión,Desgaste,> 90%,Completa,> 5.5 cm,"1",> 70%,11.14,10.9,6,Tajador unifacial sobre nódulo de caliza. Funcionó posiblemente como útiil intermedio en algún proceso de corte.,Pendiente,T2_07083_234_0001382_LL1_F1,T2_07083_234_0001382_LL1_F2,Victor Oseguera,2023/02/14,Pendiente
"2",T2_07083,T2_07083_234_0001428_LL1,174_1,OLIT,SIN CAMBIO,Segmento,IA 60,Sílex,Rosado,Tallada,Percusión casual,Raspador circular sobre  lasca,Retoque unifacial dorsal,Desgaste,Desprendimientos térmicos,Sin_corteza,Completa,3 cm,"1",> 70%,2.83,2.39,1.03,Raspador circular sobre lasca casual. Forma mñas o menos crcular en planta.,Pendiente,T2_07083_234_0001428_LL1_F1,T2_07083_234_0001428_LL1_F2,Victor Oseguera,2023/02/14,Pendiente
